start_time,end_time,speaker
0.48,10.64,SPEAKER_0
15.84,45.92,SPEAKER_0
47.12,69.6,SPEAKER_0
70.16,73.28,SPEAKER_0
73.68,75.12,SPEAKER_1
75.6,84.88,SPEAKER_0
85.92,93.44,SPEAKER_1
93.6,105.2,SPEAKER_1
106.08,108.96,SPEAKER_0
110.32,164.0,SPEAKER_1
164.4,194.64,SPEAKER_1
194.96,231.12,SPEAKER_1
232.16,236.16,SPEAKER_1
237.52,249.6,SPEAKER_0
249.68,251.12,SPEAKER_0
251.44,251.68,SPEAKER_1
251.84,257.52,SPEAKER_0
258.0,271.12,SPEAKER_0
271.68,284.16,SPEAKER_0
284.48,284.96,SPEAKER_1
284.64,287.6,SPEAKER_0
288.24,290.64,SPEAKER_0
291.6,300.07,SPEAKER_1
300.0,317.36,SPEAKER_0
318.24,322.72,SPEAKER_0
323.28,358.32,SPEAKER_0
359.84000000000003,365.68,SPEAKER_1
365.92,366.24,SPEAKER_0
366.32,368.48,SPEAKER_1
368.88,371.6,SPEAKER_1
372.4,374.0,SPEAKER_1
373.2,376.88,SPEAKER_0
374.24,376.08,SPEAKER_1
376.72,378.56,SPEAKER_1
379.04,386.48,SPEAKER_1
387.2,401.2,SPEAKER_0
401.28,410.32,SPEAKER_0
410.4,416.64,SPEAKER_0
417.44,430.32,SPEAKER_0
431.84000000000003,442.24,SPEAKER_0
443.12,447.68,SPEAKER_0
448.15999999999997,460.88,SPEAKER_0
461.6,498.0,SPEAKER_0
498.96000000000004,503.76,SPEAKER_1
504.24,505.84000000000003,SPEAKER_1
506.24,506.88,SPEAKER_1
507.12,516.64,SPEAKER_1
507.52,507.76,SPEAKER_0
517.76,590.4,SPEAKER_0
591.36,596.56,SPEAKER_1
597.04,600.0699999999999,SPEAKER_1
600.0,612.88,SPEAKER_0
609.68,610.16,SPEAKER_1
613.76,620.32,SPEAKER_0
620.88,629.36,SPEAKER_0
629.6,633.12,SPEAKER_1
630.8,631.68,SPEAKER_0
633.44,634.16,SPEAKER_1
634.72,640.16,SPEAKER_0
640.4,640.64,SPEAKER_1
640.4,650.8,SPEAKER_0
651.36,672.96,SPEAKER_1
673.6,688.88,SPEAKER_1
689.76,698.0,SPEAKER_0
698.72,712.24,SPEAKER_0
712.08,712.4,SPEAKER_1
712.48,718.08,SPEAKER_0
712.8,713.36,SPEAKER_1
718.3199999999999,798.0,SPEAKER_1
798.0,799.6800000000001,SPEAKER_0
799.76,802.48,SPEAKER_0
802.88,803.52,SPEAKER_0
803.04,831.44,SPEAKER_1
832.08,863.12,SPEAKER_1
863.6800000000001,867.8399999999999,SPEAKER_0
867.36,868.1600000000001,SPEAKER_1
867.9200000000001,868.0,SPEAKER_0
868.1600000000001,872.64,SPEAKER_0
873.36,876.24,SPEAKER_0
876.56,889.6800000000001,SPEAKER_0
888.0799999999999,888.48,SPEAKER_1
889.9200000000001,895.8399999999999,SPEAKER_0
896.3199999999999,896.56,SPEAKER_1
896.88,900.0699999999999,SPEAKER_0
900.32,901.12,SPEAKER_0
901.36,962.32,SPEAKER_1
963.36,980.96,SPEAKER_0
981.84,990.72,SPEAKER_1
991.44,1040.6399999999999,SPEAKER_1
1041.44,1046.48,SPEAKER_0
1046.8,1066.56,SPEAKER_0
1066.96,1076.56,SPEAKER_0
1076.8,1078.08,SPEAKER_1
1078.96,1082.48,SPEAKER_0
