start_time,end_time,speaker
0.32,10.96,SPEAKER_00
16.32,31.52,SPEAKER_00
31.76,33.92,SPEAKER_00
34.32,36.32,SPEAKER_01
36.64,40.16,SPEAKER_00
40.72,52.16,SPEAKER_00
52.72,74.16,SPEAKER_01
74.96,85.84,SPEAKER_01
86.72,104.96,SPEAKER_00
97.44,97.6,SPEAKER_01
105.28,110.88,SPEAKER_00
111.92,156.32,SPEAKER_01
156.72,171.52,SPEAKER_00
167.2,167.52,SPEAKER_01
172.08,183.68,SPEAKER_00
184.0,208.96,SPEAKER_01
199.92,200.08,SPEAKER_00
209.04,209.36,SPEAKER_00
209.12,230.0,SPEAKER_01
230.88,268.88,SPEAKER_00
256.4,256.64,SPEAKER_01
269.04,285.2,SPEAKER_01
285.36,299.04,SPEAKER_01
299.2,299.68,SPEAKER_00
299.84,300.07,SPEAKER_00
300.0,314.64,SPEAKER_00
314.72,315.12,SPEAKER_01
315.12,324.96,SPEAKER_00
325.52,376.88,SPEAKER_01
377.52,383.76,SPEAKER_00
384.15999999999997,434.0,SPEAKER_01
408.24,408.72,SPEAKER_00
434.15999999999997,448.72,SPEAKER_00
446.0,446.32,SPEAKER_01
448.72,457.84000000000003,SPEAKER_01
451.28,451.91999999999996,SPEAKER_00
458.08000000000004,465.91999999999996,SPEAKER_00
466.72,518.0,SPEAKER_01
474.72,475.03999999999996,SPEAKER_00
505.91999999999996,507.44,SPEAKER_00
516.3199999999999,516.56,SPEAKER_00
517.84,532.08,SPEAKER_00
526.56,526.96,SPEAKER_01
530.16,530.4,SPEAKER_01
532.72,541.6800000000001,SPEAKER_00
541.12,544.88,SPEAKER_01
543.28,543.92,SPEAKER_00
544.72,554.16,SPEAKER_00
548.08,548.24,SPEAKER_01
554.56,579.04,SPEAKER_01
575.6,575.9200000000001,SPEAKER_00
577.52,577.8399999999999,SPEAKER_00
579.12,580.56,SPEAKER_00
579.2,582.24,SPEAKER_01
581.6800000000001,586.88,SPEAKER_00
585.76,586.1600000000001,SPEAKER_01
586.88,596.0799999999999,SPEAKER_01
587.04,587.28,SPEAKER_00
596.24,600.0699999999999,SPEAKER_00
600.0,608.72,SPEAKER_00
609.12,690.56,SPEAKER_01
651.2,651.76,SPEAKER_00
691.12,701.6,SPEAKER_00
701.52,701.76,SPEAKER_01
701.84,705.6800000000001,SPEAKER_01
703.92,704.08,SPEAKER_00
704.48,706.0,SPEAKER_00
707.04,748.8,SPEAKER_01
726.24,726.72,SPEAKER_00
748.88,785.76,SPEAKER_00
774.16,774.3199999999999,SPEAKER_01
780.56,780.72,SPEAKER_01
786.16,814.56,SPEAKER_01
812.3199999999999,812.56,SPEAKER_00
814.64,817.36,SPEAKER_00
817.44,822.72,SPEAKER_01
820.24,820.48,SPEAKER_00
823.04,897.36,SPEAKER_01
830.48,830.8,SPEAKER_00
840.0,840.3199999999999,SPEAKER_00
870.96,871.28,SPEAKER_00
882.64,882.72,SPEAKER_00
887.6800000000001,888.0,SPEAKER_00
897.44,900.0699999999999,SPEAKER_00
900.0,918.24,SPEAKER_00
915.68,916.24,SPEAKER_01
917.12,917.36,SPEAKER_01
918.0,924.96,SPEAKER_01
920.88,921.2,SPEAKER_00
925.12,952.96,SPEAKER_00
953.52,954.56,SPEAKER_01
955.04,958.16,SPEAKER_00
